behavior_id,customer_id,behavior_date,behavior_type,product_id,session_duration,pages_viewed,cart_value
4075,277,2025-08-25T19:39:51.439060,add_to_cart,87.0,112,14,209.65
4076,1253,2026-04-04T05:26:20.981943,purchase,28.0,892,12,177.6
4077,410,2025-11-20T04:08:02.543172,add_to_cart,18.0,669,14,196.79
4078,628,2025-10-25T08:04:14.326197,purchase,31.0,148,3,161.29
4079,1304,2026-04-02T18:36:32.488036,review,197.0,585,6,200.97
4080,382,2025-09-01T11:34:39.204207,search,128.0,397,11,399.73
4081,840,2026-04-28T09:56:28.215110,view,173.0,265,10,400.52
4082,1998,2025-07-24T14:18:44.446221,purchase,155.0,565,8,149.28
4083,162,2026-01-17T08:44:39.915072,add_to_cart,4.0,679,1,232.05
4084,1532,2025-10-31T18:55:22.239599,view,147.0,165,2,133.75
4085,546,2026-05-08T10:55:10.339292,add_to_cart,87.0,41,15,471.03
4086,98,2025-11-01T03:48:47.654468,view,59.0,686,10,341.4
4087,1980,2025-12-27T04:40:46.335099,review,72.0,222,6,47.32
4088,1798,2026-01-24T01:38:05.673731,review,40.0,39,13,162.94
4089,992,2025-07-13T23:37:46.856266,add_to_cart,76.0,841,6,120.08
4090,1594,2026-01-16T18:57:44.791496,purchase,35.0,317,10,423.56
4091,260,2025-11-09T16:16:48.504783,wishlist,193.0,388,7,291.4
4092,1221,2025-11-20T15:06:21.546155,search,122.0,438,14,225.15
4093,414,2025-09-07T08:38:13.703365,search,145.0,631,5,267.35
4094,1245,2026-06-27T01:17:22.907641,purchase,105.0,81,15,481.61
4095,421,2025-10-03T09:08:59.768970,add_to_cart,160.0,871,11,414.16
4096,1407,2026-06-07T04:30:34.051880,wishlist,88.0,832,9,360.5
4097,1580,2026-06-05T04:26:13.595336,search,86.0,385,12,132.44
4098,1072,2025-09-09T23:26:29.415906,wishlist,98.0,647,14,146.28
4099,1825,2025-11-27T22:50:09.383192,view,30.0,321,12,334.47
4100,1931,2026-05-04T01:06:00.113010,purchase,80.0,418,15,353.03
4101,373,2025-12-12T12:19:24.438611,review,28.0,300,11,236.35
4102,1955,2026-03-16T19:20:18.591900,purchase,136.0,788,10,26.36
4103,1041,2025-07-19T07:25:56.126819,search,132.0,664,15,108.68
4104,1253,2025-08-28T04:45:13.323036,purchase,128.0,95,9,42.21
4105,131,2026-07-05T15:00:07.433977,wishlist,156.0,690,7,37.46
4106,192,2026-06-10T19:50:30.927864,view,184.0,827,6,302.3
4107,700,2025-08-04T13:27:11.401931,review,193.0,643,5,225.2
4108,554,2026-03-07T22:03:46.826310,wishlist,17.0,413,14,259.13
4109,1354,2026-03-29T16:13:24.721280,wishlist,24.0,456,11,124.23
4110,232,2026-02-16T05:10:38.756046,view,113.0,11,11,66.25
4111,1352,2026-05-20T11:38:09.876886,add_to_cart,188.0,318,5,7.13
4112,144,2026-06-26T01:49:10.832665,purchase,142.0,211,3,108.72
4113,1626,2025-08-09T13:01:35.125043,view,48.0,93,6,429.19
4114,1430,2026-06-18T23:23:14.130211,search,52.0,393,12,55.72
4115,482,2026-01-18T21:52:18.771880,wishlist,63.0,36,4,353.37
4116,929,2026-06-16T12:07:24.778009,purchase,142.0,339,13,237.74
4117,906,2026-02-13T14:23:06.620867,add_to_cart,121.0,680,1,264.25
4118,105,2025-11-02T04:32:24.989910,wishlist,40.0,268,9,367.31
4119,1158,2025-12-12T20:22:48.347311,view,48.0,893,14,474.08
4120,1525,2025-07-28T02:21:28.513700,view,86.0,509,14,268.39
4121,214,2025-11-20T14:02:11.472540,search,68.0,496,2,103.27
4122,1390,2026-01-31T10:21:56.656860,purchase,36.0,471,11,111.48
4123,144,2025-09-30T21:32:29.572619,view,159.0,285,13,100.06
4124,1615,2025-09-10T03:36:43.642594,review,160.0,633,6,56.16
4125,2,2025-08-25T17:37:05.977351,review,54.0,520,9,274.88
4126,271,2025-09-15T00:43:19.599468,add_to_cart,9.0,586,1,139.73
4127,304,2026-01-01T05:12:57.355804,purchase,118.0,768,7,449.63
4128,1501,2026-06-08T03:04:53.570223,add_to_cart,52.0,868,2,475.97
4129,1297,2025-11-29T04:01:29.949687,view,200.0,410,14,293.86
4130,1836,2025-11-07T08:59:20.365409,view,41.0,100,7,198.52
4131,872,2025-10-07T12:01:42.759636,add_to_cart,139.0,514,13,460.5
4132,340,2026-06-18T21:05:46.791168,wishlist,156.0,637,9,183.19
4133,1296,2025-07-23T13:54:54.679813,add_to_cart,1.0,445,11,225.7
4134,580,2026-04-06T12:31:47.858549,view,147.0,472,9,441.08
4135,339,2026-07-03T05:28:46.362363,view,36.0,279,8,174.51
4136,753,2025-12-27T05:31:23.667626,purchase,32.0,693,1,147.7
4137,1443,2025-08-18T17:36:51.058575,review,152.0,615,13,27.58
4138,1592,2025-08-07T22:34:50.127401,review,133.0,810,12,381.34
4139,913,2025-09-06T07:06:13.995309,wishlist,187.0,364,3,322.57
4140,136,2026-05-10T16:00:57.711050,search,36.0,773,11,59.97
4141,863,2025-08-26T21:56:48.046687,add_to_cart,49.0,582,10,139.52
4142,1833,2025-12-22T16:35:37.434283,add_to_cart,191.0,55,3,210.65
4143,508,2025-09-09T02:41:46.620664,search,175.0,878,6,266.83
4144,1680,2025-11-27T04:29:37.822227,review,17.0,711,5,344.43
4145,252,2026-06-19T18:41:35.211291,wishlist,15.0,498,6,297.11
4146,405,2025-12-31T13:50:36.362374,wishlist,21.0,344,1,318.85
4147,515,2026-03-07T11:13:18.793389,view,85.0,582,1,473.04
4148,1583,2026-02-19T23:20:03.687629,review,162.0,662,1,44.96
4149,241,2026-02-17T00:06:57.325176,wishlist,158.0,274,10,495.49
4150,1238,2026-05-13T03:23:54.937843,search,61.0,580,14,220.75
4151,798,2026-07-05T17:10:55.028604,purchase,145.0,540,7,376.01
4152,1100,2026-01-29T20:41:16.474650,purchase,9.0,338,14,414.15
4153,235,2026-03-04T06:59:01.009160,search,8.0,498,1,11.17
4154,949,2025-10-02T17:54:55.027454,view,185.0,385,3,430.88
4155,895,2026-07-01T10:05:16.592830,review,142.0,643,3,199.17
4156,961,2026-06-02T11:32:59.562874,review,9.0,870,12,312.66
4157,215,2025-07-11T21:36:45.829098,purchase,48.0,736,15,429.04
4158,59,2026-03-23T03:52:59.486576,purchase,161.0,819,2,20.17
4159,1869,2026-01-19T00:49:01.019302,view,179.0,384,11,231.31
4160,1208,2025-10-03T10:06:37.471187,add_to_cart,7.0,234,10,314.03
4161,632,2025-10-20T07:19:22.054947,review,18.0,327,6,184.74
4162,1990,2026-02-04T23:35:50.896771,review,41.0,628,3,90.72
4163,1735,2025-10-05T07:35:18.728885,purchase,55.0,751,2,44.48
4164,758,2025-08-26T01:12:52.472240,view,38.0,263,11,14.36
4165,1437,2026-04-17T08:55:14.014726,wishlist,47.0,464,5,253.6
4166,1791,2026-05-21T05:06:42.458716,wishlist,135.0,535,3,360.66
4167,573,2025-08-25T22:51:25.460286,add_to_cart,162.0,75,10,38.73
4168,1413,2025-08-30T18:13:37.959127,review,192.0,599,2,151.27
4169,106,2026-03-28T20:32:14.630049,search,31.0,608,7,416.58
4170,855,2026-07-02T20:57:32.455948,add_to_cart,158.0,855,4,413.82
4171,1100,2026-04-03T07:37:57.539534,review,38.0,686,4,265.94
4172,960,2026-06-28T06:29:52.061855,view,168.0,196,11,269.38
4173,1716,2026-06-26T01:18:11.130438,review,54.0,774,15,330.72
4174,1045,2026-05-01T11:00:22.209220,review,48.0,189,6,241.75
4175,332,2026-02-06T23:38:42.645597,add_to_cart,185.0,234,2,351.83
4176,635,2026-05-19T08:31:54.958000,purchase,173.0,108,1,420.3
4177,879,2025-12-16T22:28:08.975026,view,72.0,419,7,88.4
4178,46,2025-08-23T05:12:42.935034,view,149.0,546,13,239.07
4179,409,2025-11-23T20:18:07.621618,wishlist,120.0,533,10,358.2
4180,767,2025-09-18T12:59:09.979086,wishlist,65.0,460,10,351.29
4181,758,2026-01-05T10:12:23.872394,add_to_cart,70.0,500,14,249.95
4182,644,2026-02-20T11:53:45.789182,review,189.0,533,2,420.38
4183,911,2025-08-05T21:08:44.805361,wishlist,170.0,168,2,217.75
4184,1011,2025-08-29T06:03:25.295286,purchase,2.0,563,14,151.97
4185,583,2026-05-22T14:45:13.432939,search,54.0,557,8,264.94
4186,2,2025-07-16T00:24:18.380862,purchase,74.0,156,9,466.8
4187,768,2025-09-11T19:20:29.781986,review,171.0,49,5,283.73
4188,695,2025-09-25T10:07:28.422777,view,190.0,255,8,305.35
4189,1276,2025-12-25T16:47:03.588888,review,121.0,691,11,314.59
4190,1755,2026-02-22T02:42:58.777986,review,64.0,735,6,358.68
4191,1468,2026-05-04T08:23:46.976038,add_to_cart,36.0,523,4,38.59
4192,290,2026-03-11T00:44:47.681463,view,170.0,481,5,157.73
4193,1754,2026-05-18T13:42:30.190767,review,169.0,21,3,209.82
4194,102,2025-07-13T22:47:04.438344,search,94.0,51,3,457.37
4195,320,2026-04-26T06:20:51.060423,purchase,52.0,575,8,171.57
4196,1979,2026-06-30T16:07:13.501163,wishlist,156.0,377,9,172.64
4197,841,2026-04-17T00:27:49.522256,view,184.0,189,11,357.56
4198,1251,2025-09-15T13:18:02.152049,view,44.0,108,9,249.45
4199,764,2025-10-18T13:06:31.681607,add_to_cart,171.0,318,2,99.7
4200,803,2025-12-20T12:41:04.294639,view,53.0,576,12,472.18
4201,653,2025-10-03T17:39:42.376054,search,93.0,835,9,67.25
4202,713,2026-05-17T14:55:33.931522,view,78.0,45,15,231.11
4203,1897,2025-11-25T10:28:26.035121,review,65.0,893,2,324.1
4204,879,2025-09-02T14:23:35.740438,purchase,173.0,89,3,166.98
4205,777,2026-02-06T04:19:45.018205,purchase,82.0,86,1,31.52
4206,26,2025-09-17T20:58:02.215218,wishlist,113.0,799,3,195.58
4207,1153,2025-08-08T08:46:57.781488,purchase,181.0,403,8,494.96
4208,1495,2026-02-07T00:31:43.821512,wishlist,159.0,150,2,429.68
4209,1729,2025-11-08T13:00:55.534569,wishlist,11.0,203,15,97.98
4210,574,2026-02-21T20:24:49.026596,purchase,59.0,886,9,81.71
4211,1853,2026-03-07T00:48:06.499586,view,143.0,241,7,354.36
4212,509,2026-05-30T12:43:20.196299,review,80.0,314,8,393.81
4213,1249,2026-06-10T18:53:13.020024,search,174.0,855,13,174.2
4214,1502,2025-11-11T10:51:33.250794,search,54.0,498,9,308.64
4215,1206,2025-08-04T19:26:53.126372,add_to_cart,149.0,90,7,479.77
4216,133,2026-04-17T21:05:57.949868,view,154.0,295,10,366.11
4217,59,2026-05-23T01:28:24.513027,add_to_cart,173.0,241,15,262.1
4218,1734,2025-09-01T18:37:07.553218,search,59.0,465,3,283.86
4219,1329,2026-04-14T10:22:14.119607,purchase,18.0,464,15,382.0
4220,568,2026-03-11T23:01:26.129689,search,115.0,845,15,321.51
4221,1753,2026-01-26T23:48:36.187387,review,198.0,355,7,23.87
4222,1571,2025-12-13T15:16:11.760091,search,21.0,435,14,210.51
4223,1252,2025-11-10T06:40:43.328242,view,97.0,753,2,14.58
4224,684,2026-06-22T03:05:22.989274,purchase,4.0,740,11,203.06
4225,1548,2026-04-14T13:06:16.865643,search,78.0,165,13,3.64
4226,1642,2025-11-22T21:00:30.920144,view,112.0,173,15,139.94
4227,132,2026-03-23T00:11:26.436824,search,25.0,121,10,499.85
4228,321,2025-09-26T04:53:09.139317,review,172.0,505,9,108.61
4229,1069,2025-08-23T17:27:40.400677,wishlist,64.0,499,9,149.42
4230,1843,2026-03-12T05:16:11.547198,purchase,64.0,105,1,4.84
4231,67,2025-09-24T13:27:13.691834,wishlist,85.0,466,15,326.08
4232,215,2026-04-30T17:43:40.554662,search,167.0,688,1,237.13
4233,322,2026-03-20T07:14:55.702559,view,157.0,393,14,133.68
4234,450,2026-06-22T04:55:33.093451,search,88.0,361,3,284.28
4235,1600,2026-02-02T18:13:58.039619,purchase,45.0,887,7,117.09
4236,1123,2026-05-24T23:53:24.491119,view,184.0,431,6,324.31
4237,1549,2025-08-13T08:36:35.623525,search,5.0,671,10,432.77
4238,198,2025-10-27T00:41:31.262936,add_to_cart,50.0,508,8,491.3
4239,1732,2025-11-26T03:33:03.039479,view,119.0,744,1,322.69
4240,724,2025-10-20T15:46:26.413456,search,85.0,110,14,243.99
4241,1488,2025-09-27T05:19:39.061610,search,105.0,785,8,77.74
4242,769,2025-07-09T19:12:16.030551,add_to_cart,140.0,445,4,390.54
4243,1493,2025-08-05T16:14:43.382519,search,158.0,674,12,465.19
4244,817,2026-03-10T00:51:09.343866,view,146.0,283,8,493.67
4245,593,2025-09-27T00:11:14.401729,view,178.0,267,7,284.91
4246,563,2026-02-02T07:05:11.232325,review,115.0,246,3,373.7
4247,1303,2025-11-05T16:01:36.047655,purchase,37.0,607,1,497.94
4248,1722,2025-09-26T03:09:39.889648,review,158.0,143,11,161.87
4249,138,2026-06-26T13:03:37.080112,purchase,151.0,689,10,68.98
4250,912,2025-09-13T04:53:16.851781,search,22.0,465,15,165.82
4251,665,2025-08-23T22:47:29.380758,wishlist,27.0,333,2,402.86
4252,1240,2026-03-05T17:43:22.027320,view,76.0,410,6,421.54
4253,237,2025-11-14T22:29:49.676646,view,48.0,438,12,115.59
4254,1196,2026-05-02T23:06:38.190393,add_to_cart,166.0,800,11,156.18
4255,1833,2025-07-10T22:05:48.670045,purchase,111.0,783,11,144.02
4256,1727,2025-09-07T20:42:16.386979,view,124.0,427,3,379.01
4257,538,2026-01-14T22:22:08.017631,wishlist,136.0,292,5,104.88
4258,1120,2026-01-06T16:56:57.297743,wishlist,6.0,555,8,364.18
4259,723,2026-03-01T08:04:15.186514,view,148.0,296,2,380.22
4260,139,2026-01-16T22:14:20.888081,wishlist,8.0,616,3,435.24
4261,1584,2025-09-25T05:31:26.849972,search,126.0,345,10,24.45
4262,1078,2025-11-24T16:22:13.098123,wishlist,62.0,386,8,12.32
4263,755,2025-11-04T23:05:39.176327,view,37.0,571,2,445.56
4264,628,2026-05-19T11:19:45.907968,review,158.0,859,11,199.83
4265,1537,2025-07-28T22:18:12.579471,search,91.0,829,3,396.41
4266,1847,2026-05-21T05:43:06.080358,add_to_cart,120.0,178,1,79.23
4267,1803,2026-03-09T20:36:41.898420,review,122.0,571,10,95.92
4268,1867,2026-04-11T11:21:34.962546,view,197.0,877,10,21.28
4269,1638,2025-11-24T15:58:29.274647,search,133.0,774,4,87.68
4270,1092,2026-06-10T09:54:55.245296,review,124.0,740,11,158.89
4271,1476,2026-06-14T14:03:40.685558,search,37.0,596,12,296.36
4272,1251,2026-02-01T06:55:40.105657,add_to_cart,105.0,413,6,64.06
4273,1757,2025-07-30T23:19:55.905565,search,78.0,593,10,378.64
4274,541,2026-05-22T11:11:52.984252,add_to_cart,180.0,258,4,495.69
4275,1901,2025-09-18T06:19:58.258630,search,2.0,651,12,17.97
4276,1473,2025-12-02T07:09:04.563292,review,35.0,46,7,19.57
4277,105,2026-04-01T11:43:14.146528,view,78.0,822,5,112.51
4278,944,2025-11-22T13:14:11.450387,wishlist,,174,10,457.35
4279,296,2026-04-24T01:30:14.950627,purchase,79.0,521,10,179.91
4280,306,2025-11-23T09:07:43.957541,wishlist,173.0,506,3,367.34
4281,171,2025-11-27T14:39:49.339437,review,3.0,303,5,405.54
4282,1294,2025-08-28T00:22:56.478886,wishlist,45.0,286,3,205.63
4283,426,2026-03-08T20:02:23.230119,view,98.0,837,12,355.86
4284,784,2026-01-02T04:46:24.203906,review,154.0,847,13,149.6
4285,82,2025-10-27T18:16:06.985435,search,140.0,765,15,137.88
4286,1227,2025-08-25T19:31:47.649435,add_to_cart,55.0,830,5,294.94
4287,1887,2025-12-03T20:26:37.430545,wishlist,58.0,479,14,112.22
4288,1907,2025-09-09T20:18:41.427272,wishlist,139.0,317,9,214.59
4289,1076,2025-10-25T02:24:44.281195,search,80.0,426,14,420.28
4290,1823,2025-07-20T06:29:27.026078,wishlist,82.0,464,6,401.76
4291,1826,2025-12-11T16:47:11.326531,review,90.0,131,12,494.42
4292,1691,2026-01-21T17:53:30.729723,purchase,4.0,213,3,430.92
4293,1167,2026-03-24T23:52:20.250417,purchase,109.0,47,4,392.94
4294,621,2026-01-03T08:50:07.510528,search,87.0,638,9,491.22
4295,956,2025-12-28T23:32:41.904270,review,97.0,493,2,183.2
4296,1568,2026-05-22T04:54:47.173714,wishlist,35.0,665,2,243.89
4297,369,2026-06-07T16:19:54.356979,search,163.0,719,4,353.95
4298,249,2026-02-25T01:39:38.340245,purchase,53.0,51,11,235.5
4299,1297,2026-01-22T07:49:25.087898,wishlist,43.0,584,14,5.07
4300,1671,2025-11-25T09:41:56.486430,review,194.0,622,13,346.04
4301,137,2026-02-08T13:01:08.172655,view,120.0,683,7,80.83
4302,958,2025-12-30T17:43:04.757005,add_to_cart,131.0,430,8,446.07
4303,432,2025-07-26T08:34:45.087328,review,161.0,265,4,272.85
4304,974,2025-12-15T13:34:12.798035,add_to_cart,145.0,234,7,350.18
4305,46,2026-05-03T12:54:36.113307,wishlist,136.0,323,8,200.97
4306,1664,2025-10-23T13:30:52.625248,add_to_cart,85.0,492,9,97.73
4307,154,2026-07-05T04:37:48.454490,purchase,98.0,315,14,325.65
4308,1758,2025-08-12T11:38:41.339862,review,95.0,699,2,485.46
4309,1743,2026-05-31T17:13:38.319343,review,115.0,132,10,84.03
4310,1898,2025-07-12T01:52:41.518987,purchase,23.0,290,1,97.04
4311,1824,2026-04-08T16:11:28.838225,purchase,134.0,9,9,205.6
4312,500,2026-02-15T05:27:51.076377,view,81.0,579,5,376.5
4313,561,2026-05-24T14:04:50.529420,review,17.0,473,5,75.68
4314,728,2025-08-14T20:06:49.188067,review,56.0,536,3,90.24
4315,1029,2026-06-07T15:53:27.543204,review,3.0,673,4,276.15
4316,1178,2026-02-12T03:50:53.917366,view,137.0,417,2,0.81
4317,961,2025-08-24T09:09:42.997562,review,72.0,680,3,196.97
4318,303,2026-05-22T14:54:22.395082,view,65.0,629,12,440.49
4319,607,2026-04-17T23:22:12.584879,view,57.0,131,8,166.96
4320,1685,2026-03-26T08:35:58.540086,add_to_cart,93.0,777,15,488.31
4321,854,2026-02-01T16:54:51.306895,purchase,7.0,546,15,96.11
4322,383,2026-04-14T06:18:16.752263,search,171.0,287,14,434.24
4323,1891,2026-04-03T10:07:48.363110,purchase,113.0,144,9,276.55
4324,1019,2025-10-03T09:56:33.610691,search,140.0,290,1,394.02
4325,1380,2026-03-24T04:37:36.703779,add_to_cart,168.0,188,4,242.65
4326,876,2025-08-24T00:23:05.239470,add_to_cart,121.0,290,10,74.86
4327,386,2026-02-23T01:46:17.113399,review,167.0,584,7,228.18
4328,1378,2025-07-16T19:38:43.396079,review,129.0,505,12,190.01
4329,872,2025-12-03T04:25:57.312701,review,125.0,764,2,476.31
4330,763,2026-01-05T16:41:37.027343,review,145.0,499,12,76.39
4331,998,2026-06-22T14:41:40.908533,add_to_cart,131.0,585,14,330.73
4332,1202,2025-09-26T01:00:18.727564,purchase,178.0,737,9,102.92
4333,1655,2025-11-14T01:33:44.363405,review,198.0,776,4,316.6
4334,1766,2026-05-04T02:47:05.437179,review,197.0,453,14,320.19
4335,1951,2025-11-27T18:53:06.153142,review,35.0,438,11,69.67
4336,974,2025-10-29T23:57:23.036753,wishlist,1.0,851,9,25.47
4337,28,2025-11-25T01:14:29.152625,review,193.0,204,10,13.32
4338,1479,2026-05-23T23:55:53.345766,view,108.0,338,5,319.67
4339,1465,2026-02-18T01:41:11.426333,purchase,193.0,235,2,431.63
4340,755,2026-06-15T00:02:12.320073,purchase,159.0,286,5,344.8
4341,1060,2026-04-08T14:02:41.084743,search,135.0,476,4,64.77
4342,498,2026-03-20T00:06:18.901117,add_to_cart,38.0,833,5,102.48
4343,1494,2026-06-11T07:20:30.950772,view,107.0,525,9,41.78
4344,115,2025-11-19T20:07:19.997576,wishlist,43.0,456,7,219.61
4345,429,2026-02-28T13:58:30.464339,search,14.0,520,1,31.38
4346,1171,2026-06-10T05:23:03.631625,add_to_cart,131.0,316,15,471.16
4347,1833,2026-04-23T22:45:23.189332,review,35.0,16,2,371.95
4348,499,2025-11-28T05:56:41.794942,search,191.0,519,1,472.21
4349,1030,2025-07-09T10:32:21.335290,search,128.0,490,12,6.36
4350,1329,2025-07-12T04:26:58.545122,purchase,32.0,214,7,186.15
4351,536,2025-10-12T07:24:44.064282,view,158.0,187,1,204.16
4352,1066,2025-12-11T23:18:05.182482,search,187.0,694,12,433.34
4353,910,2026-02-22T06:14:31.787495,wishlist,180.0,576,6,62.69
4354,630,2025-07-13T12:59:48.120335,view,21.0,810,15,497.64
4355,969,2026-03-30T23:21:06.811519,view,94.0,447,8,280.2
4356,1665,2025-08-14T23:12:58.516071,wishlist,184.0,480,8,90.75
4357,640,2026-06-14T16:50:05.883988,add_to_cart,30.0,765,7,221.94
4358,1012,2025-08-10T15:43:59.768221,search,86.0,762,7,467.24
4359,1880,2026-01-28T02:49:31.721477,review,47.0,245,8,325.52
4360,1474,2026-02-18T09:24:54.687652,search,193.0,697,12,105.05
4361,622,2025-07-07T08:19:52.669698,wishlist,105.0,763,2,389.01
4362,260,2026-02-19T04:49:29.627220,wishlist,148.0,207,15,341.89
4363,1167,2026-04-23T02:10:30.227606,wishlist,160.0,603,2,160.14
4364,932,2026-04-04T15:02:35.417033,view,97.0,194,11,281.83
4365,795,2025-09-06T02:17:51.661014,wishlist,101.0,535,9,386.92
4366,1397,2025-10-13T07:12:53.795708,review,34.0,799,11,464.85
4367,1715,2025-12-05T23:49:40.745013,view,60.0,765,13,354.8
4368,1389,2025-12-17T09:27:46.481122,search,23.0,202,10,103.25
4369,1530,2025-12-05T16:48:31.830976,search,69.0,33,6,463.74
4370,1614,2025-12-19T13:06:07.122043,wishlist,87.0,538,9,125.64
4371,1074,2026-04-24T11:13:12.947636,search,164.0,49,14,89.66
4372,871,2026-05-11T19:49:13.948161,add_to_cart,60.0,338,4,33.3
4373,1653,2025-11-15T02:30:46.850336,add_to_cart,26.0,854,11,475.78
4374,498,2025-10-03T12:02:55.855778,purchase,165.0,8,15,318.67
4375,601,2026-04-10T17:25:08.347040,review,158.0,892,9,441.29
4376,17,2026-03-29T23:37:35.163702,search,87.0,514,5,266.08
4377,1214,2026-05-21T09:26:27.335640,review,19.0,66,12,306.75
4378,1220,2026-05-07T14:20:51.214336,review,182.0,824,11,168.72
4379,1719,2025-08-03T18:03:47.457205,review,79.0,70,9,273.65
4380,1675,2026-05-09T21:41:21.518589,search,42.0,258,12,164.67
4381,1690,2026-03-30T04:47:54.310389,wishlist,160.0,674,8,102.79
4382,382,2025-09-29T23:21:45.788913,purchase,173.0,83,13,135.49
4383,1766,2026-01-03T06:37:34.502588,add_to_cart,109.0,849,4,172.94
4384,578,2025-09-11T17:52:30.587751,purchase,130.0,484,7,50.72
4385,116,2026-04-22T12:09:08.683127,purchase,72.0,505,14,178.31
4386,1949,2026-07-03T19:44:13.021082,add_to_cart,81.0,476,3,235.28
4387,53,2025-08-29T15:15:23.059155,view,138.0,186,2,254.15
4388,1595,2025-11-01T23:33:09.798800,add_to_cart,55.0,451,1,410.14
4389,1636,2026-02-05T23:49:57.252664,add_to_cart,192.0,58,15,276.79
4390,1464,2026-02-19T04:04:53.079254,review,45.0,797,12,206.34
4391,1096,2026-02-03T09:46:07.597528,search,113.0,865,12,99.13
4392,1160,2025-10-29T12:52:19.772237,wishlist,154.0,19,5,138.38
4393,1721,2026-05-27T09:58:16.832389,review,126.0,587,3,430.32
4394,953,2026-01-01T17:58:18.347294,wishlist,196.0,502,8,186.03
4395,1384,2025-10-27T03:26:18.243535,search,37.0,804,3,43.61
4396,533,2026-07-03T07:18:31.866127,purchase,31.0,845,7,24.18
4397,1139,2025-08-07T21:13:01.799716,wishlist,95.0,149,4,1.45
4398,287,2026-01-16T17:17:29.835924,review,187.0,690,7,60.86
4399,1151,2025-12-07T18:50:06.641662,search,37.0,250,14,312.58
4400,1895,2026-05-03T00:54:50.862674,review,37.0,870,3,369.24
4401,1658,2025-11-21T10:57:28.430865,review,13.0,677,4,210.85
4402,1584,2026-06-04T08:48:14.951097,purchase,119.0,104,1,30.38
4403,1999,2025-08-15T08:59:01.004380,view,7.0,756,6,171.61
4404,551,2025-11-27T18:14:26.634801,review,177.0,818,13,157.42
4405,411,2026-04-21T22:07:37.695135,view,60.0,312,13,213.75
4406,310,2025-09-11T15:01:59.841883,purchase,178.0,561,14,215.11
4407,1546,2026-01-26T21:44:31.729709,view,6.0,155,2,240.61
4408,944,2026-01-24T10:48:58.514050,purchase,70.0,422,10,350.71
4409,929,2026-02-06T08:08:05.388517,add_to_cart,182.0,255,4,431.05
4410,1282,2025-10-08T09:47:57.492459,search,16.0,55,14,344.14
4411,156,2026-01-17T12:01:05.509171,view,127.0,529,15,195.96
4412,470,2026-01-31T04:30:55.405755,add_to_cart,184.0,250,14,66.76
4413,1984,2026-01-25T23:21:22.231435,view,121.0,378,8,39.78
4414,1894,2026-06-20T18:49:40.813110,search,21.0,825,6,215.91
4415,903,2025-10-24T19:16:20.989505,view,77.0,803,3,334.0
4416,1937,2026-03-16T14:55:12.151817,search,115.0,153,4,98.82
4417,987,2026-06-04T19:08:14.476337,add_to_cart,75.0,504,4,113.82
4418,1268,2025-08-21T07:35:54.100917,search,41.0,29,3,84.43
4419,121,2026-04-11T14:33:18.758245,wishlist,133.0,324,7,156.04
4420,91,2026-03-15T19:24:38.964752,search,130.0,270,5,61.04
4421,1543,2025-11-13T06:43:07.593716,view,115.0,17,10,311.79
4422,1485,2026-01-11T17:53:30.815487,review,196.0,73,9,115.63
4423,1528,2025-08-25T09:14:23.448452,view,45.0,482,2,316.01
4424,310,2026-06-03T06:55:36.290277,add_to_cart,40.0,898,11,216.53
4425,1069,2025-07-09T22:55:28.938025,add_to_cart,30.0,192,4,289.77
4426,1613,2026-03-13T12:56:00.904767,search,32.0,743,3,225.19
4427,65,2025-09-02T19:57:52.223347,add_to_cart,37.0,601,1,27.96
4428,1198,2025-09-22T13:50:34.981687,view,99.0,551,3,49.88
4429,1355,2025-10-28T02:41:54.753208,review,175.0,792,11,376.81
4430,403,2026-07-03T16:04:24.983261,search,199.0,469,7,333.56
4431,505,2026-05-20T19:44:39.602238,view,88.0,795,5,216.7
4432,1082,2025-07-20T01:32:26.333577,review,134.0,283,8,423.24
4433,996,2026-06-23T19:55:52.397519,wishlist,179.0,450,9,477.92
4434,1280,2025-11-10T18:04:56.963949,add_to_cart,160.0,620,13,328.48
4435,1005,2025-07-20T15:12:36.430504,review,159.0,672,1,54.26
4436,495,2026-03-01T17:27:12.266947,review,120.0,376,1,105.6
4437,1183,2026-04-15T08:42:33.767932,review,196.0,742,7,197.28
4438,1715,2026-02-01T05:00:49.598870,view,189.0,705,11,454.36
4439,1703,2026-03-15T15:17:03.663723,search,99.0,776,13,25.26
4440,1953,2026-01-10T20:39:25.449918,search,42.0,687,8,426.54
4441,33,2025-07-17T05:23:03.650314,add_to_cart,31.0,775,6,203.96
4442,378,2025-09-03T05:07:39.189248,wishlist,197.0,323,7,128.7
4443,1504,2025-12-04T12:37:30.263060,search,119.0,739,13,219.0
4444,418,2026-03-16T23:57:40.359356,review,34.0,682,5,118.15
4445,746,2025-07-22T17:28:21.597564,purchase,169.0,617,5,426.73
4446,1751,2025-12-27T20:37:11.985179,add_to_cart,11.0,686,11,378.06
4447,1528,2025-09-07T10:11:20.567225,review,183.0,154,11,166.3
4448,353,2025-10-29T13:05:53.654960,purchase,155.0,540,4,320.67
4449,364,2025-10-09T15:39:27.523389,search,60.0,306,13,360.03
4450,1538,2026-01-02T23:54:51.488979,search,134.0,838,8,194.72
4451,644,2025-07-06T07:49:41.738826,review,139.0,117,5,9.62
