response_id,campaign_id,customer_id,response_type,response_date,converted,revenue_generated
3197,20,1128,open,2026-06-18T07:31:21.688248,False,0.0
3198,20,544,ignore,2026-06-15T20:50:00.023418,False,0.0
3199,20,346,ignore,2026-04-14T16:56:40.465113,True,338.53
3200,20,1877,open,2026-05-16T00:25:26.650273,False,0.0
3201,20,133,open,2025-11-24T11:54:54.018937,False,0.0
3202,20,441,open,2025-07-24T12:35:47.699597,False,0.0
3203,20,1781,ignore,2025-10-01T22:09:02.659832,True,299.17
3204,20,641,purchase,2026-04-18T14:11:13.905258,False,0.0
3205,20,842,click,2025-12-26T15:53:15.278422,False,0.0
3206,20,726,ignore,2026-01-15T00:48:30.651220,False,0.0
3207,20,472,ignore,2026-06-21T19:40:26.698900,False,0.0
3208,20,1908,purchase,2026-02-02T10:48:11.845227,False,0.0
3209,20,64,click,2025-10-19T13:18:11.711758,False,0.0
3210,20,427,purchase,2026-02-25T02:03:18.825148,False,0.0
3211,20,1975,ignore,2026-01-21T02:32:49.976956,False,0.0
3212,20,1073,open,2026-05-27T04:38:38.989470,False,0.0
3213,20,737,click,2026-04-12T10:47:22.646568,False,0.0
3214,20,729,ignore,2026-05-10T17:30:53.921724,False,0.0
3215,20,1093,ignore,2025-11-27T15:27:51.620475,False,0.0
3216,20,890,open,2025-08-28T12:00:44.215097,False,0.0
3217,20,1284,purchase,2025-11-24T22:14:09.872853,False,0.0
3218,20,285,purchase,2026-04-08T06:03:15.406428,False,0.0
3219,20,560,ignore,2025-07-18T21:58:48.533478,False,0.0
3220,20,1888,ignore,2026-02-23T08:22:38.966587,False,0.0
3221,20,1967,ignore,2026-02-08T21:11:14.746882,False,0.0
3222,20,985,ignore,2025-07-23T20:32:52.182746,False,0.0
3223,20,1109,open,2026-03-11T08:35:36.379039,False,0.0
3224,20,592,purchase,2025-08-23T15:19:49.561914,False,0.0
3225,20,690,ignore,2026-06-27T14:21:00.963850,False,0.0
3226,20,1246,open,2026-01-14T09:45:15.714715,False,0.0
3227,20,804,purchase,2026-02-16T16:31:02.853351,False,0.0
3228,20,873,open,2025-09-12T13:43:29.315896,False,0.0
3229,20,1360,open,2025-07-06T11:28:38.189303,True,321.36
3230,20,1690,purchase,2026-04-13T21:20:00.725177,False,0.0
3231,20,1320,purchase,2025-12-22T23:16:06.837720,True,125.69
3232,20,262,purchase,2025-09-15T00:10:54.160259,False,0.0
3233,21,26,ignore,2026-01-16T21:04:49.540582,False,0.0
3234,21,373,purchase,2026-05-29T08:47:59.386050,False,0.0
3235,21,1091,click,2026-05-23T04:21:39.168841,False,0.0
3236,21,1484,purchase,2025-11-03T13:54:02.084954,False,0.0
3237,21,1723,click,2025-07-13T10:53:29.235143,False,0.0
3238,21,74,open,2026-06-25T08:01:51.929376,False,0.0
3239,21,154,purchase,2025-09-24T15:43:53.070100,False,0.0
3240,21,1351,purchase,2025-09-18T05:42:55.159088,False,0.0
3241,21,329,click,2025-11-24T15:21:28.446871,False,0.0
3242,21,167,ignore,2026-06-02T05:00:36.137750,True,310.57
3243,21,1416,ignore,2025-12-17T01:53:32.529496,False,0.0
3244,21,410,purchase,2025-11-09T09:40:02.775818,False,0.0
3245,21,1030,ignore,2026-01-28T06:43:18.924466,True,415.32
3246,21,1748,click,2026-02-02T08:39:06.785156,False,0.0
3247,21,1024,ignore,2025-11-12T05:39:19.499290,False,0.0
3248,21,1551,ignore,2026-01-19T15:43:18.232926,False,0.0
3249,21,1411,open,2025-08-12T02:07:31.105566,False,0.0
3250,21,1490,open,2026-04-16T10:03:23.744788,False,0.0
3251,21,1468,open,2026-06-13T05:49:47.188637,False,0.0
3252,21,982,ignore,2026-03-17T10:03:11.166633,True,216.54
3253,21,1862,open,2026-02-05T21:24:11.768692,False,0.0
3254,21,187,ignore,2025-08-13T02:56:10.284460,False,0.0
3255,21,263,open,2025-09-26T02:19:06.729570,False,0.0
3256,21,388,click,2025-11-19T15:59:02.336868,False,0.0
3257,21,1909,purchase,2026-06-07T15:02:28.055753,False,0.0
3258,21,324,ignore,2025-08-26T06:01:09.326472,False,0.0
3259,21,1872,open,2025-11-13T17:20:00.148408,False,0.0
3260,21,1588,ignore,2026-04-08T16:31:50.512793,False,0.0
3261,21,198,purchase,2026-01-08T03:47:15.574639,False,0.0
3262,21,1789,purchase,2025-10-09T03:11:48.187479,False,0.0
3263,21,543,click,2026-02-26T17:24:22.318853,False,0.0
3264,21,1169,ignore,2026-07-01T00:03:37.683360,False,0.0
3265,21,1977,purchase,2025-07-12T11:59:52.174162,False,0.0
3266,21,203,click,2026-04-08T23:19:41.743582,False,0.0
3267,21,1966,open,2025-12-07T10:38:56.141589,False,0.0
3268,21,1311,ignore,2025-12-30T17:46:30.146765,True,452.56
3269,21,1388,ignore,2025-09-08T22:06:17.735946,False,0.0
3270,21,104,ignore,2025-08-10T15:34:41.421749,False,0.0
3271,21,223,open,2026-03-08T11:53:55.530176,False,0.0
3272,21,1936,click,2025-08-16T02:08:05.359618,False,0.0
3273,21,302,click,2026-04-04T01:01:33.496536,False,0.0
3274,21,1642,purchase,2026-04-10T18:25:57.073985,False,0.0
3275,21,1316,click,2026-06-07T07:15:18.014090,False,0.0
3276,21,1570,click,2025-10-24T02:53:15.449736,True,245.74
3277,21,118,open,2025-10-13T08:04:27.319987,False,0.0
3278,21,1928,click,2026-02-27T11:08:26.927358,False,0.0
3279,21,1532,purchase,2026-01-09T23:39:21.577653,False,0.0
3280,21,609,open,2025-11-11T04:16:28.666031,False,0.0
3281,21,1122,open,2025-08-28T08:59:53.820460,False,0.0
3282,21,343,click,2025-10-23T05:40:55.658803,False,0.0
3283,21,550,click,2025-12-02T00:54:58.071028,False,0.0
3284,21,1142,ignore,2025-08-01T21:11:29.747920,False,0.0
3285,21,508,click,2026-03-11T00:56:45.011379,False,0.0
3286,21,1124,purchase,2025-07-31T22:04:39.929739,False,0.0
3287,21,1358,click,2026-05-06T00:31:49.706608,False,0.0
3288,21,261,click,2025-08-09T08:14:05.900905,False,0.0
3289,21,741,click,2025-07-07T10:37:56.852413,False,0.0
3290,21,1784,ignore,2025-08-12T12:18:50.035005,False,0.0
3291,21,57,click,2026-05-27T05:24:15.076153,False,0.0
3292,21,1331,purchase,2025-12-30T03:35:10.348997,False,0.0
3293,21,468,purchase,2026-02-03T04:45:51.630992,False,0.0
3294,21,1235,purchase,2026-04-03T19:22:51.632492,False,0.0
3295,21,1565,purchase,2025-09-28T16:43:24.274132,False,0.0
3296,21,1414,click,2026-06-14T14:53:29.207126,False,0.0
3297,21,63,ignore,2026-02-22T18:35:45.319748,False,0.0
3298,21,1843,ignore,2025-11-05T10:56:20.364999,False,0.0
3299,21,388,open,2025-08-09T23:20:54.995035,False,0.0
3300,21,1513,open,2025-10-25T00:19:24.750629,True,491.46
3301,21,25,ignore,2026-06-18T02:06:02.554766,False,0.0
3302,21,593,click,2025-11-26T23:15:32.279498,False,0.0
3303,21,364,open,2025-12-16T08:42:08.146559,False,0.0
3304,21,386,purchase,2026-05-18T04:07:17.767111,False,0.0
3305,21,1536,click,2025-09-06T22:49:57.931340,False,0.0
3306,21,1820,open,2025-10-26T12:30:35.335698,False,0.0
3307,21,1647,purchase,2025-10-03T00:39:24.033208,False,0.0
3308,21,726,purchase,2025-09-09T04:09:06.375329,False,0.0
3309,21,312,click,2026-03-09T16:22:04.468693,False,0.0
3310,21,206,open,2025-10-23T02:58:47.323247,False,0.0
3311,21,259,purchase,2025-10-17T19:14:09.656310,True,157.58
3312,21,1840,ignore,2026-06-08T18:08:37.852555,False,0.0
3313,21,1139,open,2025-08-12T14:58:37.809740,False,0.0
3314,21,1413,open,2025-08-02T15:54:28.452468,False,0.0
3315,21,83,click,2026-01-25T03:18:19.387661,False,0.0
3316,21,687,ignore,2026-06-19T20:16:34.037073,False,0.0
3317,21,177,purchase,2026-06-22T19:41:56.026144,False,0.0
3318,21,1009,purchase,2026-07-03T20:22:04.325610,False,0.0
3319,21,1705,purchase,2026-05-25T03:06:58.430397,False,0.0
3320,21,1440,open,2025-09-19T02:44:08.408292,False,0.0
3321,21,1209,ignore,2026-03-02T17:58:36.829043,False,0.0
3322,21,314,click,2025-10-27T12:23:00.853405,False,0.0
3323,21,793,purchase,2025-11-29T05:23:35.247534,False,0.0
3324,21,691,click,2025-10-14T04:33:50.505701,False,0.0
3325,21,1263,open,2025-11-16T08:06:13.739000,True,200.62
3326,21,1425,open,2025-07-18T01:46:05.658396,False,0.0
3327,21,237,ignore,2025-09-01T06:23:35.567284,True,345.23
3328,21,508,ignore,2025-07-11T22:30:20.721921,False,0.0
3329,21,522,open,2025-10-01T09:08:08.625607,False,0.0
3330,21,1063,purchase,2026-06-04T08:01:34.817146,False,0.0
3331,21,623,click,2026-01-15T07:48:48.121041,False,0.0
3332,21,295,open,2025-12-11T22:40:32.911502,False,0.0
3333,21,18,open,2026-05-20T13:10:28.039428,False,0.0
3334,21,478,open,2025-12-09T10:13:12.355302,False,0.0
3335,21,1017,purchase,2025-12-13T08:36:00.583760,False,0.0
3336,21,1811,ignore,2025-11-23T04:31:31.558280,False,0.0
3337,21,1296,open,2025-11-29T00:32:49.363933,True,388.71
3338,21,1628,ignore,2026-02-14T00:58:36.599120,False,0.0
3339,21,1550,purchase,2026-04-27T16:01:31.411704,False,0.0
3340,21,1491,open,2026-01-05T08:30:55.977204,False,0.0
3341,21,216,ignore,2026-03-08T00:48:44.911489,False,0.0
3342,21,1139,ignore,2025-11-22T23:12:41.567573,False,0.0
3343,21,759,purchase,2025-09-19T11:59:39.126433,False,0.0
3344,21,692,open,2026-07-05T21:23:14.760164,False,0.0
3345,21,352,open,2025-07-18T20:33:37.581181,True,54.47
3346,21,828,ignore,2025-10-17T05:37:23.303433,False,0.0
3347,21,736,click,2026-04-03T21:55:13.790330,False,0.0
3348,21,211,click,2025-12-01T14:28:49.074869,True,117.22
3349,21,766,ignore,2026-05-08T15:01:44.865827,False,0.0
3350,21,1986,click,2025-09-13T18:23:17.773611,False,0.0
3351,21,727,click,2026-05-25T00:06:12.460899,False,0.0
3352,21,1610,click,2026-05-30T08:44:22.351041,True,167.35
3353,21,766,ignore,2026-03-04T02:58:03.290178,False,0.0
3354,21,1549,purchase,2025-07-06T18:23:32.716894,False,0.0
3355,21,232,purchase,2026-01-13T22:51:48.921399,False,0.0
3356,21,1175,open,2026-06-16T20:20:43.750011,False,0.0
3357,21,1874,click,2026-04-29T00:46:44.020171,False,0.0
3358,21,1604,ignore,2025-07-30T17:05:40.705656,False,0.0
3359,21,1343,ignore,2025-10-25T07:14:29.118646,False,0.0
3360,21,43,purchase,2025-08-16T10:26:15.854760,False,0.0
3361,21,44,click,2026-01-10T07:28:51.229905,False,0.0
3362,21,738,open,2026-05-24T13:46:39.064257,True,391.87
3363,21,1687,click,2025-07-26T21:57:19.618927,False,0.0
3364,21,19,purchase,2026-02-20T15:03:16.958771,False,0.0
3365,21,238,ignore,2025-09-03T21:44:18.783479,False,0.0
3366,21,60,click,2026-03-17T21:20:28.469473,False,0.0
3367,21,1816,purchase,2025-09-27T13:59:42.314424,False,0.0
3368,21,272,open,2026-02-18T03:04:29.811126,False,0.0
3369,21,1710,ignore,2025-10-11T12:04:20.612942,False,0.0
3370,21,1222,click,2025-11-25T13:43:16.790292,False,0.0
3371,21,1514,click,2026-01-18T17:04:23.170093,False,0.0
3372,21,1297,ignore,2025-09-28T14:26:36.627000,False,0.0
3373,21,133,purchase,2025-10-25T11:42:47.179664,False,0.0
3374,21,871,ignore,2026-03-15T02:27:43.558256,False,0.0
3375,21,1056,ignore,2025-11-24T21:48:29.557464,False,0.0
3376,21,98,open,2025-09-01T17:56:51.287817,True,488.43
3377,21,1265,open,2026-04-13T23:41:18.427994,False,0.0
3378,21,1177,ignore,2026-01-07T18:09:01.393314,False,0.0
3379,21,130,open,2026-01-11T01:49:20.095304,False,0.0
3380,21,520,purchase,2025-09-08T08:16:17.368365,False,0.0
3381,21,239,purchase,2025-08-26T18:46:40.195215,False,0.0
3382,21,916,purchase,2025-10-10T20:54:38.393174,False,0.0
3383,21,348,open,2025-09-16T14:30:43.878318,False,0.0
3384,21,1664,open,2025-12-03T05:36:07.870766,False,0.0
3385,21,795,ignore,2026-01-30T19:13:41.192363,False,0.0
3386,21,881,ignore,2026-05-13T04:32:59.187552,True,302.06
3387,21,198,open,2026-03-27T01:02:07.788455,True,343.22
3388,21,342,ignore,2026-06-27T01:47:13.379750,False,0.0
3389,21,946,open,2026-03-08T09:08:44.596109,False,0.0
3390,21,1212,open,2026-03-10T17:20:37.068772,False,0.0
3391,21,531,purchase,2026-01-01T08:23:05.071456,False,0.0
3392,21,10,open,2026-06-17T19:44:21.400036,False,0.0
3393,21,945,purchase,2025-10-05T03:26:17.743942,False,0.0
3394,21,1473,purchase,2025-09-01T11:44:03.743432,False,0.0
3395,21,515,open,2026-05-18T01:29:21.743378,True,125.2
3396,21,742,open,2026-02-07T03:34:28.563720,False,0.0
3397,21,1902,open,2026-03-24T10:07:38.611797,False,0.0
3398,21,48,click,2026-02-11T22:09:24.653319,False,0.0
3399,21,1418,ignore,2026-02-28T06:55:13.259232,True,78.33
3400,21,1655,purchase,2025-10-04T08:24:56.149032,True,252.82
3401,21,475,ignore,2025-08-25T15:25:57.719245,False,0.0
3402,21,1538,open,2026-06-17T11:10:52.000196,False,0.0
3403,21,678,click,2026-06-09T13:39:16.495553,False,0.0
3404,21,1103,open,2025-08-01T10:05:32.135253,False,0.0
3405,21,451,ignore,2025-11-30T07:23:53.648060,False,0.0
3406,21,1576,purchase,2026-02-15T12:51:02.923687,False,0.0
3407,21,178,purchase,2025-10-19T13:20:47.072329,False,0.0
3408,21,1758,purchase,2025-07-13T11:47:34.116925,False,0.0
3409,21,803,purchase,2025-11-27T20:21:35.575220,True,490.09
3410,21,1794,open,2026-04-29T02:47:08.165845,False,0.0
3411,21,371,ignore,2025-08-29T18:22:13.216611,False,0.0
3412,21,896,click,2025-12-16T17:00:38.678819,False,0.0
3413,21,1440,ignore,2026-06-08T05:12:04.761127,False,0.0
3414,21,345,purchase,2025-07-16T00:15:20.180265,False,0.0
3415,21,461,open,2025-11-16T23:31:27.424998,False,0.0
3416,21,1566,open,2026-03-19T16:04:57.925279,False,0.0
3417,21,537,click,2026-02-16T17:43:41.748917,False,0.0
3418,21,490,click,2026-03-06T12:06:07.691654,False,0.0
3419,21,469,click,2025-09-05T11:34:17.936298,True,101.22
3420,21,1203,purchase,2025-08-05T15:18:59.228225,False,0.0
3421,21,187,purchase,2026-05-14T19:13:55.871715,False,0.0
3422,21,572,purchase,2025-12-10T00:26:14.824137,False,0.0
3423,21,1202,ignore,2026-02-04T02:05:25.529271,False,0.0
3424,21,446,purchase,2025-09-17T02:11:07.255710,False,0.0
3425,21,748,ignore,2026-06-24T05:38:52.973278,False,0.0
3426,21,799,ignore,2026-02-20T18:06:38.989835,True,183.71
3427,21,1280,purchase,2026-01-12T22:20:17.266506,False,0.0
3428,21,605,ignore,2026-04-06T19:22:14.733650,False,0.0
3429,21,1855,purchase,2025-09-01T04:23:10.726307,False,0.0
3430,21,1209,open,2025-11-06T22:58:22.239829,False,0.0
3431,21,1675,open,2026-06-11T02:34:17.381718,False,0.0
3432,21,1993,purchase,2025-09-11T20:52:50.877465,False,0.0
3433,21,1367,open,2026-05-17T23:31:47.677406,False,0.0
3434,21,1736,click,2025-09-05T23:03:59.223336,True,497.71
3435,21,1976,ignore,2026-02-10T03:15:13.017768,False,0.0
3436,21,250,ignore,2025-10-12T19:50:50.821331,False,0.0
3437,21,160,click,2025-12-12T08:00:40.748599,False,0.0
3438,21,1229,ignore,2025-10-23T15:00:59.373089,False,0.0
3439,21,254,ignore,2025-10-22T15:37:56.634317,False,0.0
3440,21,142,click,2025-10-22T17:54:01.293593,False,0.0
3441,21,1752,open,2025-10-11T10:24:41.920787,False,0.0
3442,21,1267,ignore,2025-10-19T13:39:36.979252,False,0.0
3443,21,1930,click,2026-03-16T05:41:49.964009,False,0.0
3444,21,534,click,2025-12-05T06:33:15.658587,False,0.0
3445,21,415,click,2025-11-20T04:38:13.226061,False,0.0
3446,21,1874,click,2025-12-07T10:20:42.357842,False,0.0
3447,21,7,ignore,2026-05-20T05:25:09.887783,False,0.0
3448,21,1647,click,2025-07-26T04:04:26.143413,False,0.0
3449,21,482,open,2025-11-30T15:58:55.793760,False,0.0
3450,21,999,click,2025-10-04T02:27:59.619324,False,0.0
3451,21,1271,purchase,2026-05-23T01:50:22.428183,False,0.0
3452,21,427,click,2025-07-16T00:57:20.979971,True,131.76
3453,21,1850,ignore,2025-09-02T15:58:02.288049,False,0.0
3454,21,905,open,2025-12-22T06:31:52.342719,False,0.0
3455,21,905,purchase,2025-11-26T20:07:42.436468,True,22.68
3456,21,720,open,2025-11-24T11:42:14.687832,False,0.0
3457,21,1207,open,2026-03-14T23:49:14.815126,False,0.0
3458,21,1398,ignore,2026-06-22T09:58:02.379985,True,193.83
3459,21,446,ignore,2025-11-13T12:28:50.619038,False,0.0
3460,21,1832,ignore,2026-03-25T12:22:50.791094,False,0.0
3461,21,1924,purchase,2025-08-01T08:47:55.503687,True,172.01
3462,21,1621,ignore,2025-09-23T16:40:54.615323,False,0.0
3463,21,149,open,2026-03-19T23:09:39.109944,True,427.73
3464,21,373,purchase,2026-04-08T12:26:05.910443,False,0.0
3465,21,353,ignore,2025-09-20T18:28:06.534630,False,0.0
3466,21,713,click,2025-10-17T20:15:19.387906,False,0.0
3467,21,725,ignore,2025-11-20T13:45:39.690169,False,0.0
3468,21,900,purchase,2026-04-21T20:56:13.768215,True,395.62
3469,21,739,purchase,2026-02-11T11:44:36.961972,True,439.86
3470,21,1404,purchase,2025-09-26T01:29:14.255237,False,0.0
3471,21,1250,purchase,2025-12-25T16:39:29.738050,False,0.0
3472,21,934,purchase,2025-12-29T00:29:26.886262,False,0.0
3473,21,1363,purchase,2026-04-20T00:08:32.981990,False,0.0
3474,21,642,purchase,2025-10-25T14:21:18.751287,False,0.0
3475,21,1789,click,2026-04-04T08:51:58.076372,False,0.0
3476,21,954,purchase,2026-05-28T21:13:41.239332,False,0.0
3477,21,526,click,2025-09-05T19:58:53.142495,False,0.0
3478,21,1190,click,2026-01-08T09:47:35.791564,False,0.0
3479,21,1633,click,2026-04-17T23:41:33.468359,False,0.0
3480,21,1238,open,2025-08-01T11:53:08.340608,True,434.73
3481,21,1178,click,2026-05-11T08:23:14.899910,False,0.0
3482,21,572,click,2026-03-06T19:24:18.825970,False,0.0
3483,21,378,purchase,2026-02-25T01:33:15.856765,False,0.0
3484,21,424,purchase,2026-04-13T12:39:55.522938,False,0.0
3485,21,918,open,2026-06-24T17:30:19.826931,False,0.0
3486,21,46,click,2025-08-13T20:40:16.822349,False,0.0
3487,21,1406,open,2026-04-07T13:38:10.253445,False,0.0
3488,21,1299,open,2026-01-06T11:27:53.157620,False,0.0
3489,21,508,ignore,2025-12-08T23:40:41.462263,False,0.0
3490,21,633,purchase,2025-08-13T17:25:29.211818,False,0.0
3491,21,732,ignore,2025-10-16T06:27:49.360417,False,0.0
3492,21,637,ignore,2026-03-23T22:27:46.521488,False,0.0
3493,21,1972,ignore,2026-02-14T21:03:08.414040,False,0.0
3494,21,1489,purchase,2026-05-08T15:53:02.110897,False,0.0
3495,21,364,open,2025-12-21T17:39:47.565232,False,0.0
3496,21,1263,click,2026-02-13T16:20:17.476030,True,364.95
3497,21,48,open,2026-02-10T09:48:38.288810,False,0.0
3498,21,1333,open,2025-10-18T19:39:51.589877,False,0.0
3499,21,1092,purchase,2026-07-02T23:17:11.980657,False,0.0
3500,21,288,click,2026-05-09T09:54:02.611268,False,0.0
3501,21,491,open,2025-08-01T21:50:19.645143,False,0.0
3502,21,1711,open,2025-10-27T23:21:19.047461,False,0.0
3503,22,1924,purchase,2026-05-14T02:13:31.699813,False,0.0
3504,22,1253,open,2025-12-01T19:48:04.257795,False,0.0
3505,22,1092,ignore,2026-01-23T13:21:04.961133,False,0.0
3506,22,249,purchase,2025-09-08T23:39:47.300467,True,455.66
3507,22,1041,purchase,2025-12-20T11:18:09.164194,False,0.0
3508,22,952,open,2025-11-29T20:47:15.356695,True,229.71
3509,22,1281,ignore,2025-08-08T02:51:46.202685,False,0.0
3510,22,1454,ignore,2025-07-10T01:21:25.508054,False,0.0
3511,22,975,click,2026-06-04T14:24:08.458524,False,0.0
3512,22,1807,open,2026-01-26T07:58:18.404984,False,0.0
3513,22,1355,purchase,2025-12-25T14:52:31.331015,False,0.0
3514,22,439,ignore,2026-06-30T17:33:13.427917,False,0.0
3515,22,23,purchase,2025-08-27T10:56:10.610378,False,0.0
3516,22,1289,click,2026-04-21T02:56:59.246557,False,0.0
3517,22,1855,click,2026-06-13T07:13:37.625943,True,341.12
3518,22,1082,ignore,2026-01-05T23:35:09.275097,False,0.0
3519,22,26,ignore,2025-10-11T08:27:13.239845,False,0.0
3520,22,1683,click,2025-08-01T08:22:53.392161,False,0.0
3521,22,351,purchase,2025-11-21T08:52:15.919526,False,0.0
3522,22,1283,purchase,2025-09-02T11:42:13.908269,False,0.0
3523,22,993,open,2025-12-21T05:11:37.483807,False,0.0
3524,22,559,open,2026-06-15T06:44:38.284906,False,0.0
3525,22,131,click,2025-11-24T13:35:26.101948,False,0.0
3526,22,1821,click,2026-06-05T17:14:20.294656,True,35.31
3527,22,370,open,2026-02-16T00:28:16.773187,False,0.0
3528,22,1299,click,2026-02-20T20:42:19.936108,False,0.0
3529,22,553,click,2026-04-08T12:03:49.315835,False,0.0
3530,22,1542,click,2026-04-18T18:36:35.310792,False,0.0
3531,22,1627,click,2026-01-17T17:25:47.404746,False,0.0
3532,22,1475,open,2025-12-06T07:40:24.466368,False,0.0
3533,22,542,purchase,2025-10-29T21:49:21.352117,False,0.0
3534,22,1222,click,2026-06-10T19:03:35.075993,False,0.0
3535,22,1270,open,2025-07-15T12:11:58.568043,False,0.0
3536,22,1574,purchase,2025-10-10T03:37:29.412175,False,0.0
3537,22,578,click,2025-11-12T18:01:54.818643,False,0.0
3538,22,494,open,2025-08-22T04:32:44.990103,False,0.0
3539,22,1899,open,2025-07-15T18:31:13.422508,False,0.0
3540,22,1612,ignore,2025-12-29T17:55:08.436289,False,0.0
3541,22,1317,purchase,2025-12-06T22:47:48.630969,False,0.0
3542,22,1055,click,2026-04-06T10:16:37.470026,False,0.0
3543,22,1125,ignore,2025-12-22T19:59:08.324390,False,0.0
3544,22,1943,ignore,2025-12-29T17:35:02.645405,False,0.0
3545,22,307,ignore,2025-08-16T15:20:16.019008,False,0.0
3546,22,443,click,2026-06-16T14:20:18.859604,False,0.0
3547,22,1241,ignore,2025-11-20T05:42:08.871866,False,0.0
3548,22,1448,click,2025-08-25T17:48:17.276811,False,0.0
3549,22,133,purchase,2025-07-12T04:37:27.243601,False,0.0
3550,22,899,click,2026-04-04T05:15:01.578162,False,0.0
3551,22,1986,purchase,2026-03-05T10:56:31.770148,False,0.0
3552,22,1449,ignore,2025-09-14T16:22:17.890211,True,81.47
3553,22,1151,purchase,2025-08-20T23:48:49.227941,False,0.0
3554,22,1110,ignore,2026-07-03T13:53:16.677598,False,0.0
3555,22,677,ignore,2025-11-29T06:11:56.179767,False,0.0
3556,22,1399,click,2026-04-12T18:13:00.030224,False,0.0
3557,22,949,purchase,2026-03-09T04:21:19.528093,False,0.0
3558,22,436,open,2025-08-01T12:11:03.063451,False,0.0
3559,22,151,click,2026-04-28T21:07:39.728013,False,0.0
3560,22,190,purchase,2026-01-19T09:39:16.493382,False,0.0
3561,22,108,open,2025-11-04T01:35:31.544784,False,0.0
3562,22,81,open,2025-11-24T13:03:59.376451,False,0.0
3563,22,231,open,2025-08-25T09:49:34.099149,False,0.0
3564,22,1628,open,2025-09-17T19:25:03.331010,False,0.0
3565,22,1020,click,2025-10-21T18:16:30.833316,False,0.0
3566,22,800,ignore,2025-09-26T15:29:51.075514,False,0.0
3567,22,142,click,2026-02-28T11:23:36.788054,False,0.0
3568,22,788,click,2025-07-30T22:34:26.798930,False,0.0
3569,22,1978,ignore,2026-02-06T01:19:30.331899,False,0.0
3570,22,1267,purchase,2025-07-13T03:24:31.088936,False,0.0
3571,22,1687,open,2025-11-14T10:01:03.594230,False,0.0
3572,22,641,ignore,2026-04-24T06:20:35.292239,False,0.0
3573,23,1708,ignore,2026-04-28T20:27:23.662631,False,0.0
3574,23,1062,click,2025-09-24T03:52:13.770262,False,0.0
3575,23,679,click,2026-01-23T12:23:51.851832,True,166.64
3576,23,261,purchase,2026-05-08T13:30:23.664800,False,0.0
3577,23,18,click,2026-06-10T04:11:13.796679,True,398.3
3578,23,68,click,2025-08-25T12:52:53.614179,False,0.0
3579,23,106,click,2026-04-30T13:12:14.758404,True,387.12
3580,23,505,click,2025-07-23T16:38:55.050531,True,404.04
3581,23,1142,open,2026-05-12T12:17:33.973432,False,0.0
3582,23,81,open,2025-07-27T00:49:47.895690,False,0.0
3583,23,1158,open,2026-05-04T10:42:06.233193,False,0.0
3584,23,306,open,2026-04-20T07:14:19.018285,False,0.0
3585,23,891,open,2026-04-04T20:22:27.072503,False,0.0
3586,23,1926,ignore,2026-06-17T14:52:06.183508,False,0.0
3587,23,1400,ignore,2026-03-30T18:07:15.210824,False,0.0
3588,23,52,open,2026-02-25T20:49:05.196067,False,0.0
3589,23,378,open,2026-04-11T05:42:24.108842,False,0.0
3590,23,440,open,2025-07-10T18:50:37.601860,False,0.0
3591,23,1347,ignore,2026-01-25T06:47:05.938396,False,0.0
3592,23,1573,open,2025-07-22T07:44:52.127638,False,0.0
3593,23,1847,open,2025-10-29T11:11:17.765518,False,0.0
3594,23,1156,open,2025-09-01T06:30:52.657631,False,0.0
3595,23,1816,click,2025-10-09T11:50:45.173846,True,288.17
3596,23,1802,open,2026-02-02T16:40:20.089287,False,0.0
3597,23,953,click,2026-06-21T06:08:54.655531,False,0.0
3598,23,175,ignore,2026-01-06T04:44:55.929750,False,0.0
3599,23,698,ignore,2025-11-06T04:42:23.216697,False,0.0
3600,23,1458,click,2026-01-14T11:08:52.867411,False,0.0
3601,23,1190,purchase,2026-01-08T22:18:44.222634,False,0.0
3602,23,772,click,2025-09-03T17:08:47.466559,False,0.0
3603,23,173,open,2026-06-16T23:57:34.219948,False,0.0
3604,23,1750,open,2026-05-04T00:54:21.694541,False,0.0
3605,23,1877,purchase,2025-07-26T15:16:10.178564,False,0.0
3606,23,997,open,2025-08-15T14:19:58.021064,False,0.0
3607,23,980,click,2025-12-03T12:36:03.538701,False,0.0
3608,23,1925,open,2026-04-05T17:03:32.683480,False,0.0
3609,23,437,click,2025-11-30T02:48:36.110537,False,0.0
3610,23,1439,click,2026-03-05T19:13:39.192845,False,0.0
3611,23,800,ignore,2025-07-21T23:31:39.153408,False,0.0
3612,23,1709,ignore,2026-04-30T22:19:53.790669,False,0.0
3613,23,1413,open,2026-02-13T16:17:10.347184,False,0.0
3614,23,1214,purchase,2026-06-14T14:44:41.860904,False,0.0
3615,23,504,open,2025-09-10T14:33:31.031683,True,245.46
3616,23,1974,purchase,2026-05-23T01:37:55.966142,False,0.0
3617,23,200,open,2025-08-09T09:08:13.176737,False,0.0
3618,23,1131,ignore,2026-02-15T14:43:11.205533,True,191.4
3619,23,1801,ignore,2026-02-12T11:25:15.356872,False,0.0
3620,23,1933,ignore,2026-06-04T05:45:50.443501,False,0.0
3621,23,1422,open,2026-05-26T16:50:18.275396,False,0.0
3622,23,560,open,2026-05-16T08:36:52.927747,False,0.0
3623,23,1053,click,2026-02-06T10:53:08.653518,False,0.0
3624,23,1390,open,2026-05-13T13:37:02.803650,False,0.0
3625,23,825,open,2026-05-04T01:38:20.219160,False,0.0
3626,23,613,click,2025-12-29T06:45:37.468082,False,0.0
