session_id,customer_id,session_date,duration_seconds,pages_visited,source,device_type,bounce
4295,1745.0,2025-12-20T05:23:15.641660,1685,6,referral,desktop,False
4296,1466.0,2025-10-25T23:38:33.498201,985,3,referral,mobile,False
4297,336.0,2026-04-15T18:26:13.650085,551,13,organic,tablet,True
4298,1713.0,2026-05-24T05:08:02.769808,115,16,email,tablet,True
4299,1331.0,2025-12-25T15:30:18.605504,3411,15,organic,mobile,False
4300,930.0,2025-11-19T04:29:50.063946,2044,4,referral,mobile,True
4301,786.0,2025-10-30T15:02:44.549925,1445,19,referral,mobile,False
4302,840.0,2026-04-26T11:02:53.136009,988,6,social,mobile,False
4303,1839.0,2025-07-15T23:19:19.167150,189,16,direct,mobile,False
4304,1374.0,2026-06-09T12:33:57.333237,110,11,email,mobile,True
4305,1443.0,2026-03-14T20:56:29.558432,670,19,direct,desktop,False
4306,587.0,2025-12-30T18:22:38.162660,2709,8,referral,mobile,True
4307,,2025-11-11T16:12:28.868902,3272,14,referral,tablet,False
4308,989.0,2025-09-10T22:52:30.179513,1043,13,direct,tablet,False
4309,1453.0,2026-06-29T03:35:19.065950,3212,13,paid,tablet,True
4310,830.0,2026-06-07T12:38:28.942187,2566,18,email,mobile,False
4311,489.0,2025-12-06T22:11:38.300078,747,5,direct,desktop,False
4312,1145.0,2026-05-06T18:59:08.572278,3563,6,organic,desktop,True
4313,254.0,2025-07-20T23:14:36.827873,2273,8,paid,tablet,True
4314,1336.0,2025-12-27T07:17:24.453745,1268,3,referral,mobile,False
4315,1375.0,2026-04-23T02:00:27.458845,2345,3,referral,mobile,True
4316,474.0,2025-09-01T21:56:13.205782,3560,1,social,mobile,False
4317,94.0,2026-02-25T06:14:54.557971,1016,16,referral,tablet,False
4318,744.0,2026-02-04T09:44:09.271367,1802,20,referral,tablet,True
4319,1675.0,2026-06-17T19:05:49.497018,651,14,paid,desktop,False
4320,355.0,2025-10-15T11:28:35.457362,3036,19,organic,tablet,True
4321,1299.0,2025-08-13T13:22:41.624738,1549,17,email,desktop,True
4322,265.0,2026-03-15T04:33:29.062582,3575,15,referral,desktop,False
4323,704.0,2026-05-18T01:39:14.991488,978,16,referral,desktop,True
4324,1110.0,2025-12-25T12:52:33.956361,1094,11,social,tablet,False
4325,695.0,2026-01-23T09:35:07.311139,2200,15,referral,desktop,False
4326,1928.0,2026-01-09T23:07:23.222054,389,11,email,mobile,False
4327,606.0,2025-12-06T19:28:59.930010,952,2,organic,desktop,False
4328,1161.0,2026-04-06T09:30:29.462673,2327,13,email,mobile,True
4329,608.0,2026-04-02T07:13:10.654703,3169,6,organic,tablet,True
4330,925.0,2026-03-14T14:35:14.672154,1981,10,referral,desktop,True
4331,1261.0,2026-06-05T10:16:18.264709,3060,7,direct,mobile,True
4332,159.0,2025-07-06T08:27:44.642208,209,15,social,desktop,False
4333,912.0,2026-05-06T14:35:43.876029,967,10,organic,desktop,False
4334,1119.0,2026-06-18T19:12:19.089611,1136,16,referral,desktop,True
4335,693.0,2026-04-06T09:32:41.981380,2149,16,paid,tablet,False
4336,411.0,2025-10-25T02:51:30.944718,2898,7,social,tablet,False
4337,1061.0,2026-01-04T01:57:04.469503,2802,20,paid,mobile,False
4338,1912.0,2025-10-17T03:17:31.452881,501,18,direct,tablet,True
4339,138.0,2026-01-03T09:34:12.027733,2547,5,paid,desktop,False
4340,987.0,2025-11-18T04:40:45.915516,684,4,paid,mobile,True
4341,591.0,2025-12-23T08:50:11.500751,1417,16,paid,tablet,False
4342,41.0,2025-12-19T05:52:06.580091,3143,12,paid,mobile,False
4343,1589.0,2025-09-04T20:21:45.419002,3595,19,referral,tablet,True
4344,1722.0,2025-11-27T23:13:05.958652,1558,15,email,tablet,True
4345,888.0,2026-06-03T05:30:57.122968,405,19,organic,tablet,False
4346,1213.0,2026-02-01T08:18:09.833939,743,15,email,desktop,False
4347,1872.0,2025-11-09T06:21:17.235929,3011,12,paid,tablet,True
4348,,2025-12-17T21:10:51.240530,186,2,organic,mobile,False
4349,127.0,2025-10-07T13:06:54.523545,400,18,social,desktop,False
4350,1269.0,2025-10-14T05:16:26.976639,3095,20,paid,mobile,False
4351,1030.0,2026-06-17T21:29:37.398346,1841,9,paid,mobile,True
4352,1670.0,2026-03-27T10:48:42.219850,1747,6,paid,mobile,False
4353,,2025-08-19T03:06:21.194951,142,7,social,tablet,False
4354,641.0,2026-06-06T05:34:16.019594,2188,9,referral,desktop,False
4355,1577.0,2025-11-21T02:13:30.763391,3253,3,referral,tablet,False
4356,117.0,2026-02-07T05:18:21.630340,2822,9,organic,tablet,False
4357,796.0,2026-06-12T21:48:15.248713,912,20,referral,desktop,False
4358,374.0,2025-10-20T02:38:57.908984,1553,1,referral,tablet,False
4359,1784.0,2026-05-26T08:23:46.522892,1067,15,direct,desktop,False
4360,464.0,2026-05-29T15:41:50.161123,2840,11,organic,tablet,True
4361,,2025-12-05T05:11:56.127408,37,16,direct,mobile,True
4362,1123.0,2025-09-03T09:25:14.834735,1206,18,paid,mobile,False
4363,113.0,2026-05-21T19:17:43.687071,2819,15,email,desktop,False
4364,1780.0,2025-07-28T02:45:49.240690,3124,7,paid,mobile,True
4365,1528.0,2025-08-10T08:40:07.946553,3371,13,social,mobile,False
4366,832.0,2025-08-27T16:06:59.698629,2165,17,email,desktop,True
4367,1389.0,2025-11-09T11:56:25.889009,3089,15,social,mobile,False
4368,665.0,2026-04-26T17:53:34.287747,2348,15,email,desktop,False
4369,1995.0,2025-11-19T15:47:56.962189,296,11,social,tablet,False
4370,1407.0,2026-05-17T14:03:17.263727,1527,14,direct,tablet,True
4371,156.0,2026-04-04T01:29:01.211801,2469,18,referral,desktop,False
4372,1303.0,2025-07-24T19:39:16.645928,2495,11,organic,tablet,True
4373,781.0,2026-02-10T20:18:26.753975,2326,6,paid,desktop,True
4374,551.0,2026-06-03T23:08:04.209780,2849,3,social,tablet,True
4375,1686.0,2026-01-07T16:42:21.359238,1689,15,paid,tablet,False
4376,367.0,2026-02-01T11:33:24.366796,2293,11,organic,desktop,True
4377,1380.0,2025-09-30T09:05:27.711725,582,14,paid,mobile,True
4378,560.0,2026-07-04T17:07:59.493351,3045,9,social,tablet,False
4379,1229.0,2026-03-21T02:55:18.959935,2039,6,social,mobile,False
4380,1069.0,2025-12-25T14:34:12.208084,1809,17,direct,desktop,False
4381,408.0,2026-06-14T02:16:29.218783,22,8,direct,tablet,True
4382,1390.0,2026-03-05T11:45:37.543412,1257,7,social,mobile,False
4383,525.0,2025-07-18T23:33:45.042902,27,6,referral,tablet,False
4384,854.0,2025-09-19T03:28:14.895207,3088,18,referral,mobile,False
4385,906.0,2026-05-16T21:53:39.496930,3518,9,email,mobile,False
4386,113.0,2025-10-12T14:10:58.523476,2941,11,direct,tablet,False
4387,1897.0,2026-02-01T01:38:20.599538,2510,17,organic,tablet,True
4388,752.0,2026-05-06T12:15:03.146560,2844,15,referral,mobile,False
4389,203.0,2026-01-25T11:49:39.785161,3006,5,email,mobile,True
4390,1115.0,2025-08-22T17:25:56.181904,652,20,email,desktop,False
4391,410.0,2026-05-07T17:21:27.701558,878,19,social,desktop,True
4392,1879.0,2026-06-01T17:52:56.608552,3017,7,direct,tablet,False
4393,1030.0,2025-11-22T00:48:50.500780,653,7,organic,desktop,False
4394,623.0,2025-08-21T07:17:33.718597,2480,5,social,desktop,True
4395,1703.0,2025-11-28T09:45:37.965727,1351,18,social,desktop,True
4396,,2025-07-08T10:45:29.606585,2676,15,organic,tablet,False
4397,753.0,2026-03-26T04:20:28.839694,770,14,email,desktop,False
4398,1146.0,2026-01-30T21:01:17.524430,1355,17,email,tablet,False
4399,877.0,2026-02-10T04:56:31.049573,3112,19,direct,tablet,False
4400,1819.0,2025-10-03T03:29:12.662283,3080,19,direct,tablet,False
4401,871.0,2026-01-21T11:45:03.004376,2459,15,direct,desktop,False
4402,1663.0,2025-07-14T13:21:09.336911,3178,11,social,desktop,False
4403,48.0,2026-03-06T20:18:51.125514,2043,20,social,mobile,True
4404,236.0,2026-04-15T20:53:18.795386,1645,7,organic,tablet,False
4405,156.0,2026-02-13T15:04:05.108720,1806,7,referral,desktop,True
4406,,2026-07-01T11:32:05.763431,55,9,referral,desktop,False
4407,709.0,2025-11-02T19:17:19.621244,2714,11,email,mobile,False
4408,,2026-04-23T08:47:02.599393,3009,15,organic,desktop,False
4409,974.0,2026-07-02T05:50:08.715640,1752,8,referral,desktop,True
4410,398.0,2025-11-02T23:45:00.806094,3446,4,email,tablet,False
4411,1939.0,2025-08-12T22:06:41.688206,2949,18,paid,mobile,True
4412,459.0,2026-02-04T23:18:06.547310,1207,8,organic,mobile,False
4413,785.0,2026-02-12T03:29:53.109595,2065,3,referral,tablet,True
4414,996.0,2025-12-02T14:06:58.792345,1447,12,social,tablet,False
4415,872.0,2025-07-28T07:43:53.025194,1125,16,email,desktop,True
4416,1322.0,2026-06-12T09:03:51.935397,769,15,social,mobile,True
4417,,2025-12-06T11:47:31.996315,810,17,direct,desktop,False
4418,804.0,2026-04-18T08:58:39.277031,1081,15,social,mobile,False
4419,812.0,2025-09-03T00:37:22.248797,2776,3,email,desktop,False
4420,1983.0,2026-06-28T06:45:01.048475,2192,15,social,tablet,False
4421,1289.0,2026-05-27T14:02:37.844344,2786,9,organic,desktop,False
4422,773.0,2025-08-02T16:50:02.296971,3598,18,direct,mobile,False
4423,786.0,2026-03-03T00:58:21.422288,1679,18,paid,mobile,True
4424,1963.0,2025-07-20T14:43:03.431670,994,13,paid,mobile,False
4425,,2026-07-02T05:30:39.973178,3105,15,paid,tablet,False
4426,1545.0,2026-02-10T00:11:08.362700,102,10,organic,tablet,True
4427,1708.0,2025-12-30T11:05:01.696409,1374,6,paid,mobile,False
4428,278.0,2025-08-13T11:10:21.748017,2888,7,direct,desktop,False
4429,1030.0,2026-06-13T04:41:24.833299,3210,19,email,tablet,False
4430,1910.0,2026-02-20T18:59:24.263438,2051,10,social,mobile,False
4431,350.0,2025-10-03T12:03:58.283430,1614,18,direct,tablet,False
4432,1106.0,2025-08-29T16:19:30.005128,1447,18,referral,tablet,True
4433,,2026-05-25T21:31:53.437563,1457,2,direct,desktop,True
4434,454.0,2025-12-21T14:39:51.516659,3319,2,social,tablet,False
4435,140.0,2026-07-04T18:22:58.664197,2757,7,referral,mobile,False
4436,744.0,2025-10-09T21:04:42.769903,2062,18,organic,tablet,False
4437,1727.0,2026-01-25T22:54:51.386466,3590,14,email,tablet,True
4438,497.0,2026-01-25T20:59:35.192732,247,1,social,mobile,False
4439,,2025-10-27T21:57:47.968419,1162,10,paid,desktop,True
4440,1534.0,2026-02-02T01:23:36.299123,14,16,referral,mobile,False
4441,248.0,2025-11-15T22:07:17.393870,884,1,paid,mobile,True
4442,1270.0,2025-09-21T15:52:07.845373,2650,6,direct,desktop,True
4443,,2026-04-18T08:23:04.114341,3188,10,referral,mobile,True
4444,1648.0,2026-03-25T20:48:08.506089,1975,9,direct,desktop,False
4445,959.0,2025-11-15T13:36:14.994187,1991,8,social,tablet,False
4446,668.0,2026-05-15T17:09:43.454304,78,18,referral,tablet,False
4447,951.0,2025-10-31T21:29:14.625898,1066,1,direct,tablet,True
4448,97.0,2026-07-01T15:39:04.589691,140,9,direct,desktop,False
4449,1560.0,2025-07-29T13:24:48.824213,729,14,direct,tablet,True
4450,100.0,2025-10-23T08:19:23.622629,338,19,referral,desktop,False
4451,1420.0,2026-04-04T10:18:09.468824,2050,15,social,tablet,True
4452,1049.0,2026-03-15T01:22:11.915068,2718,1,email,desktop,True
4453,1279.0,2026-02-06T10:14:49.657919,2928,14,email,tablet,False
4454,1354.0,2025-08-22T18:46:21.489088,3304,4,direct,mobile,False
4455,152.0,2026-01-17T09:26:17.081125,2546,12,paid,mobile,False
4456,93.0,2025-11-24T01:00:44.992257,3465,4,referral,desktop,False
4457,318.0,2026-04-20T15:31:25.540162,1478,15,email,mobile,False
4458,1089.0,2025-12-21T20:04:11.006571,3599,20,direct,mobile,False
4459,544.0,2025-07-06T17:32:00.789247,3006,17,direct,mobile,True
4460,485.0,2026-02-07T18:45:45.905532,996,11,direct,desktop,False
4461,1625.0,2025-10-06T05:55:25.831913,3335,18,referral,mobile,True
4462,805.0,2025-08-13T12:27:02.939271,2062,17,paid,desktop,False
4463,520.0,2026-04-30T07:44:08.423172,426,9,email,mobile,False
4464,915.0,2026-01-22T09:00:35.029059,3493,6,direct,mobile,False
4465,,2026-01-23T13:27:17.305712,3397,2,email,mobile,True
4466,1687.0,2025-08-25T07:13:50.314528,2640,17,referral,desktop,False
4467,747.0,2026-01-23T20:08:08.004225,467,19,paid,desktop,True
4468,143.0,2026-05-26T09:43:16.573623,934,6,direct,tablet,False
4469,311.0,2026-07-03T07:36:45.061609,2057,8,email,desktop,True
4470,1150.0,2026-01-01T13:21:18.931761,3534,10,organic,tablet,False
4471,1698.0,2025-11-11T22:15:24.912967,742,8,organic,tablet,True
4472,1247.0,2026-06-09T23:37:46.868635,1996,3,social,desktop,True
4473,1548.0,2026-02-05T18:23:55.031640,3537,20,email,mobile,True
4474,851.0,2026-07-05T21:50:27.967911,2375,20,direct,tablet,True
4475,1091.0,2026-01-21T21:05:17.434263,528,14,email,mobile,False
4476,439.0,2026-05-02T17:40:15.748359,1431,13,organic,mobile,True
4477,1836.0,2026-02-22T16:09:16.952280,2818,17,email,tablet,False
4478,1342.0,2026-03-13T14:02:25.336720,495,9,social,tablet,False
4479,1191.0,2025-07-25T03:20:30.870059,3406,3,direct,tablet,False
4480,1043.0,2025-12-13T13:06:51.095674,967,15,referral,mobile,False
4481,106.0,2026-03-16T11:59:14.044605,2718,20,organic,mobile,False
4482,1733.0,2025-11-09T21:39:28.590500,2890,19,organic,desktop,False
4483,167.0,2025-12-26T01:03:46.605350,1508,17,direct,desktop,False
4484,142.0,2026-01-22T18:10:17.805639,268,10,paid,desktop,False
4485,217.0,2026-05-04T01:35:58.899509,894,4,organic,desktop,False
4486,952.0,2025-08-09T12:45:04.054958,173,11,email,tablet,True
4487,1388.0,2025-10-29T19:17:27.501085,3224,5,direct,desktop,True
4488,,2026-01-24T13:57:53.160573,2327,11,referral,mobile,True
4489,248.0,2025-08-11T18:43:32.000908,168,7,referral,mobile,True
4490,695.0,2026-04-24T06:59:16.035485,661,8,organic,tablet,False
4491,366.0,2026-05-07T08:58:02.767840,929,13,direct,desktop,False
4492,1530.0,2025-07-19T16:07:55.068009,2596,5,social,tablet,True
4493,669.0,2026-05-11T11:53:02.559672,2901,19,organic,desktop,False
4494,1852.0,2025-09-18T18:49:05.537609,1946,3,paid,mobile,False
4495,867.0,2025-09-02T22:53:45.946865,237,17,referral,tablet,False
4496,1880.0,2025-07-14T02:17:33.643686,41,6,organic,mobile,False
4497,370.0,2025-10-20T21:56:33.704957,3195,15,email,tablet,False
4498,1848.0,2025-09-09T03:10:07.898438,3268,8,direct,mobile,False
4499,1836.0,2025-12-06T13:42:04.911469,2462,3,social,tablet,True
4500,939.0,2025-12-09T12:59:20.340710,3002,5,paid,tablet,False
4501,1517.0,2025-09-06T23:14:26.597354,376,20,paid,mobile,False
4502,1335.0,2026-06-26T09:54:11.000191,65,4,social,tablet,False
4503,,2025-10-01T22:56:18.590811,2761,5,organic,mobile,True
4504,1405.0,2026-04-17T03:06:57.206915,1993,11,email,mobile,True
4505,,2026-02-07T10:48:13.769113,3497,4,direct,tablet,True
4506,671.0,2025-10-25T15:15:22.868194,3121,5,email,mobile,False
4507,882.0,2025-08-05T05:46:03.579491,2006,7,referral,tablet,False
4508,658.0,2026-05-16T10:11:30.831578,1924,13,referral,mobile,True
4509,299.0,2025-09-10T11:16:39.352024,97,9,direct,mobile,False
4510,331.0,2026-01-05T22:02:32.482320,2504,6,paid,desktop,False
4511,1632.0,2026-03-06T19:26:53.110621,3284,1,paid,mobile,True
4512,925.0,2026-06-08T13:03:10.832011,2073,14,organic,tablet,True
4513,259.0,2026-02-09T02:19:40.750165,3166,9,social,tablet,False
4514,,2025-09-17T15:44:57.898129,2921,6,direct,tablet,True
4515,1812.0,2026-04-06T10:11:15.645951,1630,20,direct,desktop,True
4516,213.0,2026-03-14T03:07:52.179474,2728,5,email,desktop,False
4517,128.0,2025-09-08T16:03:52.397051,409,7,organic,tablet,False
4518,130.0,2025-10-28T02:44:36.175628,2094,19,direct,desktop,False
4519,731.0,2026-02-08T22:40:16.009918,995,19,organic,mobile,False
4520,1730.0,2026-03-02T05:05:08.451755,258,10,direct,desktop,True
4521,896.0,2025-08-31T06:42:13.639455,2201,14,email,tablet,True
4522,1623.0,2026-05-22T20:47:46.781283,780,16,email,tablet,False
4523,890.0,2026-01-26T09:13:51.119251,248,14,paid,mobile,True
4524,1077.0,2025-09-28T11:47:18.452613,136,17,email,tablet,False
4525,1652.0,2025-11-09T16:53:33.651500,1833,3,paid,tablet,True
4526,115.0,2026-02-20T14:42:48.991292,346,20,social,tablet,False
4527,1576.0,2025-09-03T00:33:50.575847,2349,12,referral,tablet,False
4528,958.0,2026-04-03T16:09:14.771957,383,4,social,desktop,True
4529,782.0,2025-10-29T08:31:46.210257,922,1,email,desktop,True
4530,1420.0,2026-04-18T04:44:00.858261,503,17,organic,desktop,True
4531,1517.0,2025-08-06T06:00:08.775290,3517,10,referral,mobile,True
4532,488.0,2026-04-18T09:01:29.605723,2464,17,email,desktop,False
4533,1044.0,2025-12-22T03:56:24.885189,3553,6,direct,tablet,True
4534,1026.0,2026-02-03T13:32:06.325871,2516,19,organic,desktop,True
4535,592.0,2026-02-26T20:34:39.285329,452,18,social,tablet,False
4536,248.0,2025-09-11T13:12:35.097844,1343,18,social,tablet,False
4537,637.0,2025-12-24T04:03:50.432400,43,4,paid,tablet,False
4538,1321.0,2025-09-16T04:13:49.048402,2035,14,organic,desktop,False
4539,1446.0,2025-09-29T15:44:25.258897,2061,3,social,mobile,False
4540,393.0,2025-12-04T20:55:48.544678,3463,18,social,tablet,False
4541,1182.0,2025-08-14T06:15:56.537602,2058,7,email,tablet,False
4542,781.0,2025-09-25T10:21:00.836714,3500,5,social,desktop,False
4543,1732.0,2025-11-01T23:56:03.616834,2520,11,direct,mobile,False
4544,1583.0,2025-09-24T13:46:17.460204,1802,3,email,mobile,False
4545,252.0,2026-05-09T16:00:57.421497,3312,4,paid,desktop,False
4546,695.0,2025-08-25T16:46:13.863666,650,5,social,desktop,True
4547,76.0,2025-07-23T21:54:56.145619,1854,16,referral,desktop,False
4548,1141.0,2025-07-31T03:54:58.693859,3453,13,organic,desktop,False
4549,323.0,2025-08-07T12:53:48.247598,961,6,organic,desktop,False
4550,1461.0,2026-02-24T10:14:39.185771,3467,13,organic,mobile,False
4551,1172.0,2026-05-26T16:39:01.552904,3037,7,social,tablet,True
4552,1269.0,2026-06-06T09:12:22.515966,1569,1,paid,desktop,False
4553,1678.0,2025-10-03T10:18:09.087750,2322,16,social,tablet,False
4554,1842.0,2025-07-12T04:56:55.204743,3468,18,referral,desktop,False
4555,823.0,2025-09-21T17:58:41.492791,2617,8,paid,mobile,True
4556,1080.0,2026-01-14T08:56:42.948236,460,6,direct,mobile,False
4557,971.0,2026-05-03T09:40:37.213745,1943,16,organic,tablet,False
4558,1979.0,2026-01-27T05:18:59.542506,607,20,direct,tablet,True
4559,1843.0,2025-07-28T12:01:26.187280,2437,13,paid,mobile,True
4560,1230.0,2026-05-03T09:11:43.502067,3158,11,email,desktop,True
4561,1079.0,2026-02-21T03:04:41.447630,1929,7,social,desktop,True
4562,1580.0,2025-09-04T22:48:18.095629,2002,19,social,tablet,True
4563,520.0,2025-08-24T21:37:10.054170,2863,18,organic,desktop,True
4564,121.0,2026-02-19T15:03:01.832959,3011,9,social,desktop,True
4565,1873.0,2026-04-04T18:16:16.802751,3243,6,organic,mobile,True
4566,1603.0,2026-04-08T22:27:44.717427,654,10,email,mobile,False
4567,1836.0,2026-04-21T06:51:44.880099,1230,15,paid,desktop,True
4568,358.0,2025-12-04T20:11:59.434944,1183,16,email,desktop,False
4569,,2026-06-16T00:30:23.534264,1615,16,direct,tablet,False
4570,1049.0,2026-06-18T00:57:02.405403,556,8,organic,desktop,False
4571,360.0,2025-08-09T21:37:29.426579,3012,10,organic,tablet,False
4572,968.0,2025-08-03T10:25:55.953607,745,4,social,desktop,True
4573,82.0,2025-12-14T22:18:38.788599,2080,1,email,mobile,False
4574,245.0,2026-02-24T10:37:46.879408,2318,4,email,mobile,False
4575,278.0,2025-11-04T15:01:27.203009,715,17,email,mobile,False
4576,406.0,2026-06-02T18:12:36.937937,423,3,direct,tablet,False
4577,,2025-07-23T08:33:50.131004,3191,14,email,mobile,True
4578,1910.0,2025-11-10T06:18:14.628264,2146,12,email,mobile,False
4579,695.0,2025-07-24T20:43:50.393717,2655,2,direct,tablet,False
4580,354.0,2026-02-06T07:26:29.401098,2145,18,referral,tablet,False
4581,603.0,2026-02-01T18:13:36.464689,95,11,direct,mobile,False
4582,1330.0,2025-07-30T13:32:21.425685,1740,7,direct,tablet,False
4583,103.0,2026-02-20T18:08:32.072202,2881,14,organic,tablet,False
4584,1360.0,2025-12-21T17:06:37.700530,1103,9,organic,tablet,True
4585,16.0,2025-10-31T14:22:35.797171,1323,16,paid,mobile,True
4586,86.0,2025-07-16T10:14:24.853039,1401,19,email,tablet,False
4587,1435.0,2026-04-25T14:56:51.504332,1445,8,social,mobile,False
4588,1209.0,2026-02-20T10:36:47.052648,2247,3,social,mobile,True
4589,1999.0,2025-08-05T13:57:36.589483,2999,1,paid,mobile,True
4590,1432.0,2026-03-16T12:47:28.590317,1291,17,referral,mobile,False
4591,845.0,2026-05-07T21:27:59.473512,3492,17,email,mobile,False
4592,677.0,2026-05-13T10:04:18.084898,358,15,organic,tablet,False
4593,970.0,2026-05-22T16:52:56.174922,1239,11,paid,desktop,False
4594,847.0,2025-07-14T15:28:20.348868,2106,15,paid,desktop,True
4595,1064.0,2026-03-18T20:53:27.416989,1585,13,referral,mobile,False
4596,1030.0,2025-08-14T08:02:20.651442,2252,19,direct,mobile,False
4597,10.0,2026-05-03T22:38:59.770263,979,17,social,tablet,True
4598,1643.0,2026-03-28T02:21:47.079741,33,16,organic,tablet,False
4599,1146.0,2025-11-08T15:23:04.617350,2630,15,email,desktop,True
4600,125.0,2026-05-08T15:33:15.603175,139,5,social,mobile,False
4601,122.0,2025-08-16T14:51:52.734276,2236,7,email,mobile,True
4602,1444.0,2025-09-04T23:42:46.165323,2478,16,social,desktop,False
4603,1982.0,2026-01-06T02:39:10.438890,126,20,direct,desktop,False
4604,1253.0,2026-04-16T01:51:14.496128,235,16,email,mobile,True
4605,1118.0,2026-06-11T20:51:42.861364,2306,4,direct,desktop,False
4606,1956.0,2025-07-28T01:21:21.881541,1395,5,social,desktop,True
4607,1258.0,2026-01-12T13:13:24.125709,2706,16,paid,mobile,False
4608,,2025-11-27T12:35:39.783559,2174,8,organic,mobile,False
4609,1823.0,2026-04-25T02:33:21.691561,1462,2,social,mobile,False
4610,1429.0,2025-09-15T10:01:28.144225,2308,13,direct,desktop,False
4611,,2025-07-26T05:39:00.276170,1026,1,paid,tablet,True
4612,1513.0,2025-12-30T07:13:28.324932,2878,8,paid,desktop,True
4613,1413.0,2026-01-25T20:28:22.372388,3357,14,paid,tablet,False
4614,256.0,2025-12-13T10:17:37.205541,92,6,paid,tablet,True
4615,1027.0,2026-02-06T10:07:08.728504,910,10,paid,desktop,False
4616,1357.0,2025-10-17T23:20:03.256567,3069,12,referral,tablet,True
4617,1668.0,2026-06-19T17:52:37.007339,3114,7,social,mobile,True
4618,326.0,2026-01-02T03:53:29.448853,2751,8,referral,mobile,False
4619,1609.0,2026-05-28T11:56:16.155796,3507,13,referral,mobile,True
4620,1091.0,2025-08-14T09:43:41.794016,710,15,social,mobile,True
4621,700.0,2025-08-09T05:02:55.096856,3409,2,social,mobile,False
4622,646.0,2025-10-14T21:46:57.672526,906,16,email,desktop,False
4623,1145.0,2025-08-15T15:10:23.774939,1317,10,organic,tablet,True
4624,1674.0,2025-08-19T19:25:32.709337,2205,12,email,desktop,False
4625,537.0,2025-11-22T11:15:46.968019,2747,20,direct,desktop,True
4626,1254.0,2026-01-18T16:18:20.726615,1389,17,referral,mobile,True
4627,1380.0,2026-04-21T23:01:08.861531,391,18,email,desktop,True
4628,993.0,2025-08-19T07:22:11.360333,108,16,email,tablet,True
4629,1672.0,2026-01-02T21:07:25.607775,551,8,paid,tablet,False
4630,231.0,2026-04-06T18:13:27.116755,2746,1,paid,mobile,False
4631,,2025-07-29T14:33:04.220811,2706,16,organic,mobile,False
4632,497.0,2026-01-28T21:16:33.551884,1616,12,referral,mobile,False
4633,1879.0,2026-01-25T01:24:48.285062,588,16,social,desktop,False
4634,166.0,2026-04-22T01:41:58.955728,2950,4,organic,mobile,True
4635,785.0,2025-10-22T04:59:22.713510,295,7,paid,tablet,True
4636,,2026-03-27T03:29:34.718034,3539,15,organic,mobile,True
4637,1612.0,2025-11-07T01:59:17.632864,662,9,social,mobile,False
4638,1763.0,2026-02-08T21:21:29.283209,2202,9,direct,mobile,False
4639,1668.0,2026-04-30T09:18:51.319737,1888,7,referral,tablet,True
4640,1819.0,2025-12-23T22:16:44.045819,2692,16,direct,tablet,True
4641,1088.0,2026-05-22T01:31:28.624024,2814,3,paid,desktop,False
4642,1141.0,2026-06-21T23:30:07.508852,609,8,direct,tablet,True
4643,1893.0,2026-04-04T06:32:58.748821,707,14,direct,mobile,True
4644,712.0,2025-10-24T03:42:18.225667,1202,13,social,desktop,False
4645,958.0,2026-05-18T22:19:00.140826,112,7,organic,desktop,True
4646,1749.0,2026-02-15T10:48:22.695885,3252,14,social,desktop,False
4647,1147.0,2026-02-16T18:00:02.508239,23,10,social,tablet,True
4648,1003.0,2025-07-26T14:13:25.544684,2883,7,social,desktop,False
4649,304.0,2025-09-11T01:32:52.647653,367,6,social,tablet,False
4650,1095.0,2025-09-27T23:53:14.111393,746,13,email,mobile,True
4651,1431.0,2025-09-14T14:42:00.933316,1467,19,referral,desktop,False
4652,284.0,2026-03-30T12:05:16.431315,1688,4,organic,desktop,True
4653,1061.0,2026-03-26T12:24:03.187240,1680,17,social,tablet,False
4654,838.0,2025-12-27T04:19:25.085899,3166,11,direct,tablet,True
4655,204.0,2025-07-11T02:04:13.759534,1885,13,paid,tablet,False
4656,1487.0,2026-04-14T16:22:59.893250,1185,18,referral,tablet,False
4657,677.0,2026-04-29T08:50:02.415644,2649,1,social,tablet,True
4658,1268.0,2026-05-12T19:51:38.753124,479,11,organic,mobile,False
4659,,2026-05-28T13:49:13.024749,2287,11,direct,tablet,False
4660,,2026-01-23T06:34:32.632887,375,5,direct,tablet,True
4661,1655.0,2025-11-13T04:43:22.824232,1022,9,organic,desktop,False
4662,1251.0,2025-12-07T04:18:35.081185,1635,12,direct,mobile,False
4663,417.0,2026-06-06T17:05:54.579360,1985,6,referral,mobile,False
4664,758.0,2025-11-20T21:35:18.472726,516,9,referral,desktop,False
4665,1224.0,2026-05-09T09:29:38.253567,2406,17,paid,desktop,False
4666,401.0,2026-05-10T06:03:10.130384,1852,13,email,tablet,False
4667,84.0,2026-07-01T02:48:11.130955,1131,13,referral,tablet,False
4668,370.0,2026-06-12T20:52:24.506659,649,16,social,tablet,False
4669,382.0,2026-03-07T16:04:39.595989,1145,10,paid,desktop,True
4670,88.0,2026-01-14T19:11:07.257192,1453,10,social,tablet,False
4671,1025.0,2025-11-03T21:30:25.170516,1191,18,referral,tablet,True
4672,1080.0,2026-01-23T23:54:03.002841,155,10,direct,mobile,False
4673,374.0,2025-08-11T19:22:26.656298,1900,13,referral,desktop,True
4674,503.0,2025-11-18T16:41:42.821433,1840,3,organic,desktop,False
4675,1292.0,2025-12-17T14:04:16.824449,371,19,direct,tablet,True
